miRNA_ID,GSM2385148,GSM2385149,GSM2385150,GSM2385151,GSM2385152,GSM2385153,GSM2385154,GSM2385155,GSM2385156,GSM2385157,GSM2385158,GSM2385159,GSM2385160,GSM2385161,GSM2385162,GSM2385163,GSM2385164,GSM2385165,GSM2385166,GSM2385167,GSM2385168,GSM2385169,GSM2385170,GSM2385171,GSM2385172,GSM2385173,GSM2385174,GSM2385175,GSM2385176,GSM2385177,GSM2385178,GSM2385179,GSM2385180,GSM2385181,GSM2385182,GSM2385183,GSM2385184,GSM2385185,GSM2385186,GSM2385187,GSM2385188,GSM2385189,GSM2385190,GSM2385191,GSM2385192,GSM2385193,GSM2385194,GSM2385195,GSM2385196,GSM2385197,GSM2385198,GSM2385199,GSM2385200,GSM2385201,GSM2385202,GSM2385203,GSM2385204,GSM2385205,GSM2385206,GSM2385207
hsa-miR-708-3p,-4.4670000000000005,-0.19000000000000009,-1.315,-3.7369999999999997,-2.4745,0.557,-2.0614999999999997,-2.6390000000000002,-3.5174999999999996,-4.4215,-2.7535,-1.737,-3.193,2.8099999999999996,-1.846,-2.7415,-1.7585000000000002,-1.9920000000000002,-5.4665,-3.1315,-3.132,-10.743500000000001,-2.0580000000000003,-3.4534999999999996,-1.2585000000000002,-5.859,-1.1749999999999998,-3.2350000000000003,-2.0615,-4.869999999999999,-2.5204999999999997,-2.1454999999999997,-3.6635,-2.9625,-3.425,-2.8685,-1.5245,-1.9,-1.266,-2.0294999999999996,-2.3485,-3.0585,-3.2225,-0.7649999999999999,-2.433,-1.7594999999999998,-2.2125,-0.821,-1.8065000000000002,-1.105,-0.16249999999999995,-0.6190000000000001,-2.3005,-3.533,-3.467,-2.897,-2.086,-0.12100000000000004,-1.2965,-2.3095
hsa-miR-708-5p,-5.7975,-1.8009999999999997,-2.0135,-4.1450000000000005,-1.807,-2.176,-1.7429999999999999,-1.0130000000000001,-3.9034999999999997,-6.5205,-3.071,-2.7864999999999998,-5.3655,-1.3065000000000002,-3.8239999999999994,-3.4855000000000005,-2.6245000000000003,-0.9780000000000001,-8.217,-3.5879999999999996,-3.8049999999999997,-11.0255,-1.843,-4.5475,-1.026,524.5899999999999,-2.5805,-5.3245,-1.967,-4.9925,-5.4704999999999995,-2.8649999999999998,-6.861,-4.161,-1.4035,-3.022,-4.885,-0.7390000000000001,-0.22699999999999995,-1.2475,-4.1,-3.3895000000000004,-4.0615000000000006,-0.2024999999999999,-1.6895,-1.5745,-0.05550000000000001,-2.659,-4.468999999999999,-2.4074999999999998,-0.597,-1.7710000000000001,-3.7275,-4.029,-3.165,-1.3595,-0.46400000000000013,1.6844999999999999,-1.3765,-1.582
hsa-miR-7106-3p,2.9965,-3.1915,-3.53,-2.0285,-4.387,2.1679999999999997,-2.9465,-4.3865,-0.9094999999999999,7.100499999999999,-5.5475,-5.5915,-5.9865,1.4289999999999998,-5.4755,-5.601999999999999,-1.385,-2.311,5.7805,-6.539499999999999,-4.078,10.0135,-3.091,-5.4865,-4.723000000000001,7.347499999999999,-3.5604999999999998,-5.468,-2.298,-7.3950000000000005,-5.297,-5.4475,14.2985,-3.6130000000000004,-6.081,-4.899500000000001,3.001,-5.3340000000000005,-3.6945,-4.3165,-6.411499999999999,-4.5365,-2.325,-4.5035,-2.895,-3.6394999999999995,-3.3270000000000004,-3.9850000000000003,-6.616,-4.833,-4.373,-4.819,-3.8810000000000002,-4.7735,5.644,-5.5155,-3.9055,-2.7079999999999997,-1.394,-4.912
hsa-miR-7106-5p,-2.441,2.4575,-1.204,-1.6695,-0.9455,-1.0065000000000002,2.2824999999999998,1.221,0.24299999999999997,-2.2399999999999998,-3.1075000000000004,-0.23399999999999993,-2.1635,2.5865,-2.266,-2.588,-1.009,1.5390000000000001,-3.746,-1.9775000000000003,-1.7580000000000002,-6.703,0.1685,2.9525,0.4845,-2.5395,2.1975000000000002,1.5844999999999998,-1.6320000000000001,-0.035500000000000045,-1.5850000000000002,1.5345,-2.0535,-2.609,0.23349999999999999,2.5535,-3.2185,-0.509,0.598,2.52,-0.6295,-2.853,-0.21749999999999997,0.048999999999999974,0.14,0.39449999999999996,-0.0955,0.44750000000000006,-1.344,-1.9255,-1.1735,0.40049999999999997,-2.894,-0.9695,0.30100000000000005,-0.7705,-0.16699999999999998,2.739,3.6439999999999997,-2.479
hsa-miR-7107-3p,5.098,50.997499999999995,2.9375,5.221,2.3855,18.068,2.689,3.5215000000000005,3.2640000000000002,11.626999999999999,3.9880000000000004,6.15,3.875,5.5015,3.5490000000000004,2.5035,5.593500000000001,6.437,8.932,3.1605,3.9155,11.4505,5.997,3.2015000000000002,4.2865,10.0275,5.914,2.337,5.3605,2.621,3.0225,3.2335000000000003,12.182500000000001,2.973,3.4,1.356,6.1695,2.3205,3.7655000000000003,3.3455,4.098999999999999,2.7285,3.368,2.166,2.561,3.6835,3.0765000000000002,3.0825000000000005,4.941,6.809,3.0445,2.311,2.4005,2.0115000000000003,6.4485,3.7659999999999996,3.6350000000000002,2.774,5.328,3.783
hsa-miR-7107-5p,30.8975,27.803000000000004,24.1965,17.4135,45.3425,53.258500000000005,30.537,51.785000000000004,26.9,28.131999999999998,28.273500000000002,20.9995,33.8195,22.857,23.144,30.417,13.220500000000001,21.6115,23.220499999999998,27.472,26.65,28.246,29.564,14.109,22.838,22.5355,23.9235,6.652500000000001,18.3235,8.3155,23.3425,29.948,9.494,33.052499999999995,48.236000000000004,25.722,28.275,37.2375,47.3665,87.84700000000001,18.7455,16.418,36.942,51.011,38.4965,15.861500000000001,39.4875,15.6945,4.377,23.670499999999997,25.255,67.1095,14.181999999999999,20.799500000000002,18.8785,47.427499999999995,46.515,17.905,17.889,21.8915
hsa-miR-7108-3p,4.3325000000000005,-4.4,-4.9775,-0.9490000000000001,-3.9274999999999998,15.4565,-5.0485,-5.378,-0.14849999999999997,13.3155,-7.5504999999999995,-5.1979999999999995,-8.2065,-1.9105,-8.3185,-6.617,-1.4469999999999998,-3.9159999999999995,7.602500000000001,-7.8549999999999995,-4.478,17.044999999999998,-1.0445,-7.787000000000001,-0.062000000000000145,11.1175,-4.223,-7.884,-0.508,-8.886,-6.7625,-5.5805,21.7655,-5.2204999999999995,-6.6114999999999995,-6.856999999999999,1.8765,-5.612,-3.7660000000000005,-5.619999999999999,-6.411,-5.2204999999999995,-2.853,-4.9145,-3.4225000000000003,0.11300000000000028,-7.0105,-4.806,-7.8175,-1.2875,-4.438000000000001,-5.9825,-5.4185,-6.354,6.434,-8.2395,-4.7485,-3.0675,-1.6039999999999999,-0.594
hsa-miR-7108-5p,12.7635,10.1685,4.523000000000001,7.481999999999999,13.428999999999998,25.868000000000002,11.823,14.568000000000001,14.626499999999998,16.05,3.001,10.1355,2.554,6.092499999999999,1.0665,6.457000000000001,4.7515,10.056000000000001,6.6579999999999995,7.412999999999999,4.3235,15.7785,8.958,2.4365,7.888,10.2095,21.954,3.69,5.86,0.5365,7.8235,8.367999999999999,10.674,9.482,20.39,10.163,7.3595,13.581,13.5335,21.858,5.5215000000000005,1.7675,11.475999999999999,16.1295,13.201500000000001,5.545,16.5155,9.3365,-1.459,11.4255,8.072,17.822,3.226,1.9745000000000001,8.649,15.227500000000001,13.794,8.2985,13.99,6.8885000000000005
hsa-miR-7109-3p,10.8885,-2.1235,-4.2485,2.6275,-2.7095,1.9540000000000006,-3.3354999999999997,-1.529,5.121,24.682,-5.697,-5.4665,-4.947,0.8920000000000001,-6.1175,-6.784000000000001,1.4380000000000002,3.7535,18.4045,-5.6755,-4.4799999999999995,34.685500000000005,2.092,-4.343999999999999,-5.1555,22.1845,-0.137,-4.970000000000001,1.9835,-7.257,-4.8975,-2.267,32.1025,-4.5895,-4.7365,-4.9575000000000005,8.474,-4.5475,-2.241,-4.483,-5.319,-3.6315,-0.6125,-4.463,-4.14,-1.525,-2.481,-3.9585,-6.883,-3.1155,-3.7640000000000002,-3.2495,-5.910500000000001,-4.1365,10.797,-5.5065,-6.228,-2.723,-0.2040000000000001,-5.2775
hsa-miR-7109-5p,-8.795,-3.7565,-3.0469999999999997,-6.737,-3.9725,9.3885,-5.529,-4.031499999999999,-7.4879999999999995,-7.4799999999999995,-6.731,-4.794,-7.433,-1.8959999999999997,-8.0055,-7.211,-4.7075000000000005,-6.2219999999999995,-8.6165,-7.967499999999999,-5.637,-10.359,-5.456,-7.241,-4.5675,-6.7595,-7.3065,-7.923,-4.6085,-8.7755,-8.162,-4.5075,-5.822,-4.928,-6.0705,-6.3420000000000005,-7.856999999999999,-5.965,-3.3924999999999996,0.2290000000000001,-6.7935,-5.635,-7.1135,-5.6545000000000005,-4.554,-3.6350000000000002,-4.5969999999999995,-6.653499999999999,-7.8340000000000005,-5.009,-5.3665,-1.705,-5.961,-6.3805,-4.835,-6.318499999999999,-6.726999999999999,-4.51,-5.5535,-5.9305
hsa-miR-711,-10.3195,-5.6225000000000005,-6.7235,-9.996,-5.218500000000001,5.7989999999999995,-5.7700000000000005,-6.0065,-9.684000000000001,-14.7865,-7.8315,-7.040000000000001,-5.3695,-3.216,-7.925,-7.4315,-7.68,-7.4575000000000005,-15.779,-9.346,-7.041500000000001,-21.0045,-8.105,-8.064499999999999,-5.9079999999999995,-13.9195,-10.136500000000002,-8.515,-7.404999999999999,-11.0995,-8.405,-6.3705,-15.930000000000001,-6.945,-5.6805,-6.5695,-10.3935,-5.8585,-4.9615,-3.3975,-4.3195,-5.672,-9.038,-5.471,-5.4375,-5.1445,-5.7705,-7.6375,-9.7925,-7.416500000000001,-4.0355,-3.531,-6.3275,-7.3325000000000005,-8.5805,-8.778,-7.7844999999999995,-4.6674999999999995,-8.083499999999999,-8.4145
hsa-miR-7110-3p,1.9125,-3.9884999999999997,-3.6725000000000003,-1.1365,-5.5095,18.4905,-4.632,-4.726,-1.7710000000000001,7.958500000000001,-7.277500000000001,-4.99,-5.2935,-1.463,-7.731,-5.619999999999999,-2.7265,-2.8605,2.179,-7.092499999999999,-3.804,9.9675,-3.06,-6.337,-4.7165,7.645999999999999,-4.364,-5.8265,-3.4770000000000003,-7.222499999999999,-4.857,-4.972499999999999,11.7405,-5.539,-4.379,-5.560499999999999,-1.0905,-5.36,-2.5255,-4.664499999999999,-5.5095,-4.281000000000001,-3.6765,-4.9015,-4.068,-2.8255,-2.9219999999999997,-4.8420000000000005,-6.5635,-3.789,-4.9865,-4.8340000000000005,-5.5585,-5.5895,2.2969999999999997,-7.048,-6.0665,-3.408,-2.32,-7.347499999999999
hsa-miR-7110-5p,25.601,18.316,23.0355,16.356,29.173000000000002,38.919,20.981,35.5925,23.5445,18.646,38.4565,19.0475,32.8735,22.895,20.413,19.067500000000003,6.401000000000001,16.3185,12.413,26.175,16.041999999999998,17.484,15.555000000000001,15.8225,19.812,11.682500000000001,14.625499999999999,6.089,12.1265,4.428,15.5915,24.319,6.5504999999999995,26.48,33.6635,17.660999999999998,21.0775,22.9015,22.6735,55.145,13.6505,16.393,19.801499999999997,38.295,24.446,13.850999999999999,18.971,13.7895,6.2095,19.583000000000002,17.930500000000002,42.415,9.2515,15.7755,18.0925,25.1525,19.7255,14.544,9.173,8.3095
hsa-miR-7111-3p,12.934000000000001,-0.011999999999999988,-2.019,4.785500000000001,3.53,-1.846,-0.6105,-1.0434999999999999,5.7829999999999995,18.694499999999998,-0.3985,-3.607,-3.113,0.31400000000000006,-3.9354999999999998,-3.374,2.1795,2.8440000000000003,14.930000000000001,-3.7895000000000003,-1.8385000000000002,31.158499999999997,3.569,-2.081,-3.4215000000000004,18.104,1.566,-3.971,2.2275,-6.107,-3.027,-2.0745,29.966,-2.273,-2.721,-3.3985,8.326,-1.233,0.387,-0.021999999999999954,-3.0915,-2.1785,0.19599999999999998,0.48249999999999993,-1.5924999999999998,-0.5885,-0.1140000000000001,-1.2630000000000001,-6.173,-1.643,-1.8925,-1.55,-5.2325,-2.6585,11.9435,-3.435,-4.468500000000001,-1.4100000000000001,2.88,-3.7615000000000003
hsa-miR-7111-5p,-9.3325,-4.125500000000001,-5.825,-6.9030000000000005,-5.8275,7.891500000000001,-4.0255,-6.6265,-7.8015,-11.5205,-7.489,-5.897,-7.525,-3.5204999999999997,-6.0200000000000005,-7.344499999999999,-5.15,-6.593500000000001,-14.235499999999998,-7.280499999999999,-6.935,-16.4985,-6.4254999999999995,-6.281499999999999,-4.6065,-11.183,-8.685500000000001,-7.786500000000001,-6.631,-8.7845,-6.914499999999999,-5.379499999999999,-10.25,-6.6945,-6.725499999999999,-5.3595,-8.166,-5.7065,-3.8735,-3.8225000000000002,-6.267,-5.2455,-7.505,-5.0695,-3.464,-4.3725000000000005,-3.8945,-6.460500000000001,-6.9784999999999995,-6.7005,-5.8165,-5.053,-5.6685,-6.1345,-7.778499999999999,-3.8475,-6.579000000000001,-4.5385,-5.4445,-6.372
hsa-miR-7112-3p,2.0780000000000003,-1.397,-2.899,-0.012999999999999946,-2.887,-1.8935,-1.6,-0.8695,-0.4365,4.242,-4.0329999999999995,-2.396,-4.593999999999999,-0.9085000000000001,-3.6399999999999997,-2.4585,-0.375,-1.0865,2.951,-2.4979999999999998,-2.6635,6.6290000000000004,0.597,-3.4284999999999997,-1.0725000000000002,3.8609999999999998,-1.8655000000000002,-3.0685000000000002,-0.3560000000000001,-4.1,-4.0905000000000005,-3.1350000000000002,8.4635,-4.9515,-3.646,-2.4195,-0.04050000000000002,-3.6585,-1.7559999999999998,-2.0195,-3.1495,-1.7289999999999999,-0.6060000000000001,-1.7185000000000001,-1.0955,-0.6220000000000001,-0.9519999999999997,-1.3765,-3.7424999999999997,-1.2870000000000001,-2.2169999999999996,-2.9485,-3.8935000000000004,-3.027,1.008,-3.5164999999999997,-3.268,-2.1985,-0.34750000000000003,-2.5055
hsa-miR-7112-5p,-9.235,-4.8065,-6.161,-7.608,-5.921,2.5119999999999996,-5.015,-6.3985,-8.373000000000001,-10.480500000000001,-8.32,-6.9275,-8.6985,-3.5715000000000003,-7.2405,-7.889,-5.7895,-6.279999999999999,-12.231,-8.8655,-6.9415000000000004,-14.072999999999999,-7.483499999999999,-7.2780000000000005,-6.4879999999999995,-10.2385,-7.656000000000001,-7.4415000000000004,-6.4425,-9.333,-7.4765,-6.2524999999999995,-9.006499999999999,-7.9375,-7.154000000000001,-7.9990000000000006,-9.964,-5.7780000000000005,-5.657500000000001,-5.6735,-6.3545,-3.9770000000000003,-7.7435,-6.1049999999999995,-4.6015,-4.0335,-3.9405,-5.9399999999999995,-6.643000000000001,-5.432,-4.904,-6.523000000000001,-7.0569999999999995,-6.1875,-5.853,-7.7655,-6.3055,-4.121,-5.0729999999999995,-8.139
hsa-miR-7113-3p,0.9019999999999999,-5.2255,-6.208,-2.44,-5.2315,7.173499999999999,-6.482000000000001,-5.377,-2.2205000000000004,6.720000000000001,-6.586499999999999,-5.9305,-8.847,-3.8020000000000005,-7.373,-6.4815,-3.1025,-2.971,3.8375,-8.377500000000001,-5.273,10.627500000000001,-2.5770000000000004,-7.505,-4.9475,4.9670000000000005,-4.8495,-7.276999999999999,-4.048,-8.548,-7.4445,-6.18,12.9095,-6.247999999999999,-6.874,-6.539499999999999,-0.5769999999999998,-5.2165,-5.6505,-5.4185,-5.021,-5.893,-6.0915,-6.8195,-5.515,-3.1045000000000003,-5.305,-6.039,-8.091,-7.1745,-5.3774999999999995,-7.1659999999999995,-6.5120000000000005,-6.866,1.3439999999999999,-7.5605,-7.4425,-4.264,-3.8485,-7.9545
hsa-miR-7113-5p,-4.7455,-2.972,-2.994,-4.822,2.136,79.213,-1.0005,-3.0774999999999997,-6.1155,-9.219,-1.558,-3.0044999999999997,-3.22,-0.05699999999999985,-4.492,-4.7145,-2.62,-4.1475,-9.0335,-4.979,-5.6865000000000006,-13.404,-4.414,-4.827,-2.2895,-9.775,-5.774,-6.059,-3.258,-5.464,-1.4440000000000002,-4.2,-9.7415,-4.5175,-3.647,-3.0295,-1.0835000000000004,-2.008,-2.0045,-1.2395,-5.276,-2.7630000000000003,-4.4255,-0.8215,-1.0785,-2.0195,-3.0555,-3.335,-6.008,-3.6435000000000004,-3.1225,-1.0905,-4.3645,-2.332,-2.4555,-3.4899999999999998,-2.9720000000000004,-1.972,-4.3255,-4.8785
hsa-miR-7114-3p,12.3535,-0.8885,-2.761,4.314,0.6305,3.7815,-1.2485,-2.001,6.087000000000001,20.806,-3.59,-2.835,-3.844,1.519,-4.483,-4.156000000000001,3.8975,0.08349999999999999,16.832,-4.4765,-2.103,30.246,3.786,-1.691,-4.747,18.424500000000002,1.251,-4.2025,1.7495,-3.7375,-3.9545000000000003,-2.4625,29.561500000000002,-2.468,-3.3269999999999995,-4.6765,8.369499999999999,-0.695,-0.049,-1.8895,-3.2035000000000005,-2.4535,2.352,-2.0989999999999998,-1.2879999999999998,-1.4925000000000002,-0.589,-2.2335000000000003,-4.464,-0.613,-2.1645,-3.6225,-2.979,-1.9735,11.4575,-5.163,-4.756,-1.577,2.9475,-3.597
hsa-miR-7114-5p,28.569,36.909499999999994,14.598500000000001,19.3615,45.1575,50.2915,1023.8340000000001,18.9895,29.645999999999997,16.901500000000002,15.861,23.812,5.6339999999999995,21.3155,3.1265,9.0925,25.4285,20.2765,22.805,4.8675,9.008,49.641,32.513999999999996,4.8865,14.456999999999999,14.129499999999998,19.121000000000002,12.4635,27.412,6.1455,28.442500000000003,28.081,30.149,16.622999999999998,44.224000000000004,25.0285,54.716499999999996,38.175,63.669000000000004,45.3635,9.851,8.7365,30.431,29.159000000000002,29.794,6.1259999999999994,50.1425,34.6265,7.502,24.5345,15.396,32.988,5.8405000000000005,5.455,14.8275,13.9285,28.717000000000002,9.7745,36.480000000000004,16.1065
hsa-miR-7150,21.392,39.246500000000005,23.028,23.624000000000002,34.599000000000004,42.2885,33.713,31.546,26.223000000000003,30.152499999999996,19.865000000000002,26.391000000000002,19.779,23.659,18.502000000000002,22.259999999999998,24.905,37.8445,21.3265,29.737000000000002,27.363999999999997,20.686500000000002,29.112000000000002,18.694499999999998,25.4935,15.121500000000001,35.0135,15.5825,26.096500000000002,16.4775,31.019,51.4295,14.152000000000001,31.7255,34.001,33.744,25.08,36.816500000000005,40.322500000000005,53.9775,26.045499999999997,13.3185,40.847500000000004,40.701,33.638999999999996,14.01,36.869,23.3985,8.274,27.4295,28.1675,41.071,15.979499999999998,21.266,25.314,38.569,43.6015,34.572,28.547000000000004,15.337
hsa-miR-7151-3p,-6.0504999999999995,-4.284000000000001,-6.266,-5.5920000000000005,-2.9715,-1.6445,-2.6685,-5.3705,-6.159,-8.2795,-5.1985,-3.6895000000000002,-4.4585,-3.537,-4.936999999999999,-5.0775,-4.2655,-4.0695,-8.578,-4.816,-4.808,-10.075999999999999,-4.3625,-4.8740000000000006,-3.925,-8.3935,-6.574,-6.577500000000001,-3.2670000000000003,-8.078,-5.375500000000001,-3.657,-5.1850000000000005,-6.0895,-6.2255,-5.2945,-7.7715000000000005,-3.314,-2.1544999999999996,-4.639,-4.9350000000000005,-3.4534999999999996,-4.5395,-3.9085,-3.851,-2.8655,-2.901,-2.6265,-6.527500000000001,-4.85,-4.2475000000000005,-4.3485,-5.0885,-4.0155,-3.7095,-6.538500000000001,-4.995,-3.0774999999999997,-3.5795000000000003,-6.257
hsa-miR-7151-5p,3.412,1.0925,-0.826,1.443,0.22649999999999992,1.4144999999999999,0.7795,-0.06499999999999999,0.2205,6.5695,-0.867,-1.367,-1.9665,2.9425,-0.2385,-0.5969999999999999,0.549,2.4739999999999998,4.6665,-0.9765,-1.5005000000000002,9.8625,0.74,-1.8905,-0.6605000000000001,6.114,-0.40199999999999997,-1.0795,2.3205,-2.222,-3.0469999999999997,0.7295,9.864,-2.2065,0.7910000000000001,-1.465,3.2185,0.08049999999999999,-2.0015,-1.4680000000000002,-0.977,-0.5894999999999999,1.0475,-0.2120000000000001,0.5235000000000001,-0.5855,-1.0675,-1.9035,-1.7105000000000001,-1.1560000000000001,-0.26200000000000007,-0.9515,-2.148,-2.6079999999999997,2.362,0.22299999999999986,-1.9135000000000002,-0.259,0.7895,-0.9105000000000001
hsa-miR-7152-3p,50.1745,59.98350000000001,30.729000000000003,18.601499999999998,75.7305,53.866,68.33250000000001,40.805,48.447,30.26,19.8805,64.6895,20.750999999999998,28.2485,19.219,33.027499999999996,63.1835,56.979,37.113,20.655,45.957,30.197000000000003,64.909,14.499500000000001,28.656,20.8615,47.015499999999996,33.542,60.0415,36.5325,39.701,49.614,62.1835,43.457499999999996,49.1945,57.223,41.9995,39.506,100.631,88.564,43.7555,11.17,47.58,33.595,60.57899999999999,22.277,93.9355,42.635000000000005,22.234,50.332499999999996,44.787,53.003,18.93,20.0785,39.011,46.7265,69.8005,43.222500000000004,77.7985,35.3155
hsa-miR-7152-5p,2.164,-2.682,-4.1815,-0.2915,-4.003,21.9785,-4.055,-4.1055,-0.021499999999999953,9.3265,-4.522,-4.4725,-7.293000000000001,-2.4945,-7.755,-7.1375,-1.9914999999999998,-1.902,6.8765,-7.9905,-5.425,15.549000000000001,0.4674999999999999,-4.874499999999999,-2.969,8.9065,-3.6335,-7.0715,-2.9505,-7.586,-6.243,-4.6615,16.503,-3.5155000000000003,-6.410500000000001,-5.708,1.1620000000000001,-4.34,-2.3875,-1.5154999999999994,-5.099,-4.6535,-3.217,-4.01,-3.8229999999999995,-1.343,-3.6015,-4.3125,-7.369,-3.649,-4.2385,-2.98,-6.4045000000000005,-4.3255,5.250500000000001,-6.6,-5.6899999999999995,-3.536,2.571,-6.467999999999999
hsa-miR-7153-3p,-5.9355,-0.8135,36.7085,-2.7425,-3.2135,1.5449999999999997,-1.8170000000000002,-2.0134999999999996,-2.974,-5.1845,-4.289,-2.1905,-3.934,1.723,-1.5655,-1.686,-3.7485,-3.2275,-7.2675,-3.495,-2.7239999999999998,-7.279000000000001,-2.3675,-3.7225,-0.7465,-5.232,1.0429999999999997,-3.7875,-2.3920000000000003,-4.0085,-3.6185,-1.9695,-4.941,-1.848,-3.3415,-3.4229999999999996,-2.7205,-2.961,-0.7845000000000001,-3.4715000000000003,-3.6439999999999997,-3.164,-3.2359999999999998,-2.8195,-1.0285,-0.9174999999999999,-0.7254999999999999,-3.098,-2.4234999999999998,-3.632,-2.16,-1.2724999999999997,-1.8395,-2.512,-3.3365,-2.2195,-3.7089999999999996,-0.674,-1.609,-2.311
hsa-miR-7153-5p,-5.3205,-0.40800000000000003,-1.296,-0.8885,-1.1335000000000002,4.5600000000000005,0.6605,-1.6260000000000001,-4.295,-4.872999999999999,-3.2115,-0.9484999999999999,-3.004,1.95,-1.7525,-1.6219999999999999,-1.0525,-3.0375,-7.8125,-2.7544999999999997,-2.88,-11.2865,-1.8595,-2.4555,-2.2245,-6.0845,-3.1260000000000003,-1.6989999999999998,-1.8829999999999998,-3.7235,-2.945,-0.516,-5.944,-1.8375,-2.9775,-1.9754999999999998,-4.502,-1.292,-1.6740000000000002,-0.8755,-1.7265000000000001,-2.1235,-2.7795,-2.972,-0.3395,-1.417,-1.884,-2.7105,-1.1455,-1.6215,-2.725,-2.9865000000000004,-3.3845,-2.697,-3.1275000000000004,-3.4585,-0.9829999999999999,-0.284,-1.6375,-1.9
hsa-miR-7154-3p,-7.7415,-1.8155000000000001,-2.8635,-3.9210000000000003,-1.8079999999999998,3.7015000000000002,-2.04,-2.7775,-5.813,-9.4695,-5.7705,-2.586,-4.6195,0.3814999999999999,-3.1049999999999995,-3.311,-3.617,-4.182499999999999,-12.821000000000002,-2.5155000000000003,-3.5,-18.3475,-4.4085,-4.7615,-0.9265000000000001,-11.1805,-5.054,-3.7505,-3.9219999999999997,-5.63,-3.435,0.5694999999999998,-11.844,-3.467,-3.2954999999999997,-3.683,-5.718,-3.41,-1.2105000000000001,-2.6885,-1.9594999999999998,-3.161,-4.0649999999999995,-2.2079999999999997,-2.6835,-1.2275,-1.575,-3.4025,-4.038,-4.224500000000001,-1.6759999999999997,-2.5585,-3.872,-2.194,-5.754,-4.141,-2.5305,-1.297,-3.2535,-3.315
hsa-miR-7154-5p,0.33499999999999996,-0.4410000000000001,-0.03700000000000011,-2.1955,0.9099999999999999,21.910500000000003,-1.1804999999999999,-0.48250000000000004,-1.3815000000000002,-1.2570000000000001,-1.3855,-2.4915,-1.4285,1.669,-0.22150000000000003,-0.21949999999999995,-0.6315000000000001,-1.5615,2.8565,-2.323,-0.30399999999999994,-2.9005,-0.5519999999999999,-2.198,-2.244,-1.3524999999999998,-0.006500000000000039,-1.7329999999999999,-1.425,-3.154,-2.056,-2.0405,-0.9399999999999998,-2.526,-2.8775000000000004,-3.3485,-2.4815,-1.3575000000000002,-1.1595,-1.7109999999999999,-1.0355,-0.5169999999999999,-1.877,-0.594,-0.5650000000000001,0.13449999999999993,-1.5575,-1.4449999999999998,-2.0905,-0.7055,-1.9765000000000001,0.4709999999999999,-3.2125,-3.3884999999999996,-0.6439999999999999,-2.647,1.114,0.07350000000000005,-0.9315,-1.249
hsa-miR-7155-3p,-1.0805,-4.9695,-6.8215,-4.991,-3.7085,4.2265,-6.1405,-6.5795,-6.099,1.089,-9.196,-6.454000000000001,-8.9985,-3.0635,-8.5795,-8.6935,-3.8505000000000003,-4.224,-0.7915000000000001,-9.254999999999999,-6.3555,0.9145,-3.3415,-6.195,-6.2735,0.2775,-6.2375,-7.412000000000001,-3.8274999999999997,-9.491499999999998,-8.758,-6.188000000000001,4.942,-6.6049999999999995,-6.4239999999999995,-7.266,-3.9015,-5.1325,-4.697,-5.3395,-6.614,-4.766,-4.7524999999999995,-5.299,-4.483,-3.041,-6.073,-6.459999999999999,-8.7415,-5.7555,-5.9195,-5.596500000000001,-7.0409999999999995,-7.574,0.07299999999999995,-8.368500000000001,-5.8149999999999995,-4.6579999999999995,-5.644,-7.8295
hsa-miR-7155-5p,-3.0305,-2.0305,-4.3925,-2.748,-3.3255000000000003,-3.6905,-3.2455,-4.467499999999999,-4.147,11.144,-5.3275,-4.271,-5.5595,-1.9385000000000001,-4.568,-3.2344999999999997,-1.9555,-2.2335000000000003,-3.7589999999999995,-5.968,-5.153499999999999,-1.9995,-2.41,-6.991,-3.4765,-2.966,-5.0075,-6.042,-1.7,-6.221500000000001,-4.714499999999999,-4.024,1.5775000000000001,-4.9990000000000006,-4.6715,-4.9155,-3.893,-4.2135,-3.4135,-3.408,-4.995,-4.061,-4.2585,-4.874499999999999,-2.1155,-3.105,-3.8729999999999998,-3.2979999999999996,-4.456,-3.6079999999999997,-4.250500000000001,-4.8,-4.6965,-4.8445,-2.34,-4.7475000000000005,-3.2945,-2.987,-1.9875,-4.0565
hsa-miR-7156-3p,-7.888,-3.3340000000000005,-3.7960000000000003,-4.2125,-4.827,11.0715,-4.137,-3.9355,-6.3005,-8.2205,-6.8345,-3.7144999999999997,-5.3915,-1.564,-5.623,-4.7299999999999995,-4.747999999999999,-4.1445,-8.980500000000001,-4.683,-5.5065,-13.948500000000001,-5.2675,-4.476,-5.1765,-6.7735,-5.671,-5.609,-5.0035,-8.2445,-6.3235,-6.079,-8.14,-5.3454999999999995,-4.259,-4.9965,-7.3534999999999995,-3.5845,-2.807,-3.3805,-4.9125,-3.825,-6.3469999999999995,-5.3595,-3.3240000000000003,-2.4425,-4.171,-3.9735,-5.8225,-4.282500000000001,-1.9185000000000003,-3.944,-5.1105,-4.4165,-5.5135,-5.6845,-5.0344999999999995,-3.6354999999999995,-3.9909999999999997,-4.3805
